molecule_chembl_id,canonical_smiles,standard_value,standard_units,pchembl_value,bioactivity_class,MW,LogP,HBD,HBA
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,110.0,nM,6.96,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,18.5,nM,7.73,active,584.105,5.090000000000003,2.0,9.0
CHEMBL4855850,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3ccc(S(=O)(=O)F)cc3)CC2)n1,6.0,nM,8.22,active,538.6090000000002,2.1640999999999995,3.0,9.0
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,1.5,nM,8.82,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,12.5,nM,7.90,active,584.105,5.090000000000003,2.0,9.0
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,2.8,nM,8.55,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,23.0,nM,7.64,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.4,nM,8.47,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,210.0,nM,6.68,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.32,nM,9.49,active,446.9100000000004,4.275600000000003,1.0,7.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.62,nM,9.21,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL4866162,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,30.0,nM,7.52,active,640.1410000000002,5.564600000000004,3.0,10.0
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.1,nM,10.00,active,446.9100000000004,4.275600000000003,1.0,7.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,330.0,nM,6.48,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL4847680,Cn1cc(-c2ccn3c(-c4ccc(-c5cccc(Cl)c5)s4)cnc3c2)cn1,20000.0,nM,,inactive,390.89900000000006,5.783700000000004,0.0,3.0
CHEMBL4852822,COc1cccc(OC)c1-c1ccc(-c2cnc3cc(-c4cnn(C)c4)ccn23)s1,20000.0,nM,,inactive,416.5060000000001,5.147500000000004,0.0,5.0
CHEMBL4848234,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,116.5,nM,6.93,active,440.8910000000002,3.5728000000000026,4.0,8.0
CHEMBL4861707,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,68.81,nM,7.16,active,453.9340000000002,3.4880000000000013,4.0,8.0
CHEMBL4858714,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,98.78,nM,7.00,active,454.91800000000023,3.5684000000000022,4.0,8.0
CHEMBL4875985,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,1.097,nM,8.96,active,484.9440000000003,3.4472000000000023,4.0,9.0
CHEMBL4869024,CN1CCN(CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,6.82,nM,8.17,active,497.98700000000025,3.362400000000001,4.0,9.0
CHEMBL4870560,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,64.79,nM,7.19,active,498.97100000000034,3.8373000000000026,4.0,9.0
CHEMBL4858409,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,16.04,nM,7.79,active,498.92700000000036,2.9738000000000016,4.0,9.0
CHEMBL4849337,O=C(CN1CCOCC1)Nc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1,113.5,nM,6.95,active,497.9430000000002,3.0069,5.0,9.0
CHEMBL4871985,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C(=O)NO)CC3)cc2)ncc1Cl,49.94,nM,7.30,active,495.97100000000023,3.6986000000000017,5.0,8.0
CHEMBL4870265,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,117.5,nM,6.93,active,509.9980000000003,3.6942000000000013,5.0,8.0
CHEMBL4858535,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,44.96,nM,7.35,active,554.0510000000004,3.9631000000000016,5.0,9.0
CHEMBL4851795,O=C(COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1)NO,65.41,nM,7.18,active,444.8350000000001,2.620399999999999,6.0,9.0
CHEMBL4873830,O=C(O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,198.5,nM,6.70,active,483.91200000000026,3.5530000000000017,3.0,8.0
CHEMBL4862351,CCOC(=O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,0.2446,nM,9.61,active,511.96600000000035,4.031500000000003,2.0,9.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,20.8,nM,7.68,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL4862976,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)c(C)c2)ncc1Cl,3.89,nM,8.41,active,509.9980000000004,3.555920000000002,4.0,8.0
CHEMBL4848234,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,168.7,nM,6.77,active,440.8910000000002,3.5728000000000026,4.0,8.0
CHEMBL4861707,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,6.564,nM,8.18,active,453.9340000000002,3.4880000000000013,4.0,8.0
CHEMBL4858714,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,4.495,nM,8.35,active,454.91800000000023,3.5684000000000022,4.0,8.0
CHEMBL4875985,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,47.66,nM,7.32,active,484.9440000000003,3.4472000000000023,4.0,9.0
CHEMBL4869024,CN1CCN(CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,0.7632,nM,9.12,active,497.98700000000025,3.362400000000001,4.0,9.0
CHEMBL4870560,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,1.246,nM,8.90,active,498.97100000000034,3.8373000000000026,4.0,9.0
CHEMBL4858409,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,57.31,nM,7.24,active,498.92700000000036,2.9738000000000016,4.0,9.0
CHEMBL4849337,O=C(CN1CCOCC1)Nc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1,126.0,nM,6.90,active,497.9430000000002,3.0069,5.0,9.0
CHEMBL4871985,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C(=O)NO)CC3)cc2)ncc1Cl,118.7,nM,6.93,active,495.97100000000023,3.6986000000000017,5.0,8.0
CHEMBL4870265,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,1.095,nM,8.96,active,509.9980000000003,3.6942000000000013,5.0,8.0
CHEMBL4858535,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,46.69,nM,7.33,active,554.0510000000004,3.9631000000000016,5.0,9.0
CHEMBL4851795,O=C(COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1)NO,50.22,nM,7.30,active,444.8350000000001,2.620399999999999,6.0,9.0
CHEMBL4873830,O=C(O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,81.4,nM,7.09,active,483.91200000000026,3.5530000000000017,3.0,8.0
CHEMBL4862351,CCOC(=O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,32.0,nM,7.50,active,511.96600000000035,4.031500000000003,2.0,9.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,567.5,nM,6.25,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,39.8,nM,7.40,active,466.5410000000003,4.354000000000003,2.0,4.0
CHEMBL4866102,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,380.0,nM,6.42,active,384.46400000000006,5.098800000000004,0.0,5.0
CHEMBL4872030,COc1ccc(C(Nc2ccccc2)n2c(=O)ccc3cc(O)ccc32)cc1,14260.0,nM,4.85,inactive,372.4240000000001,4.374700000000003,2.0,4.0
CHEMBL4861796,COc1ccc(C(Nc2ccc(Br)cc2)n2c(=O)ccc3cc(O)ccc32)cc1,960.0,nM,6.02,active,451.32000000000016,5.137200000000004,2.0,4.0
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,100.0,nM,,active,393.4430000000002,3.405100000000002,1.0,7.0
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,130.0,nM,6.89,active,557.054,5.932480000000005,2.0,8.0
CHEMBL4647325,Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1,690.0,nM,6.16,active,470.3810000000001,4.973500000000001,2.0,8.0
CHEMBL4873202,Oc1ccc(/C=N/Nc2nc3ccccc3c3nncn23)cc1,690.0,nM,6.16,active,304.31300000000005,2.4291,2.0,6.0
CHEMBL4871361,CC(C)n1cc(C(=O)Nc2cc(F)c(-c3c[nH]c4ncnc(N)c34)cc2F)c(=O)c(-c2ccc(F)cc2)c1,1000.0,nM,,active,518.4990000000003,5.286300000000003,3.0,5.0
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,500.0,nM,6.30,active,475.3620000000003,4.426100000000003,1.0,5.0
CHEMBL4876497,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,1000.0,nM,,active,378.8630000000001,4.7322200000000025,3.0,4.0
CHEMBL4874550,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(OC)ccn3)cc2)c(C(N)=O)n1N,450.0,nM,6.35,active,489.53600000000023,2.2582999999999998,3.0,7.0
CHEMBL4860527,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Cl)ccn3)cc2)c(C(N)=O)n1N,176.0,nM,6.75,active,493.95500000000015,2.9030999999999993,3.0,6.0
CHEMBL4878421,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Br)ccn3)cc2)c(C(N)=O)n1N,578.0,nM,6.24,active,538.4060000000001,3.012199999999999,3.0,6.0
CHEMBL4864983,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,433.0,nM,6.36,active,527.5070000000001,3.2685000000000013,3.0,6.0
CHEMBL4863836,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccccc4)ccn3)cc2)c(C(N)=O)n1N,79.4,nM,7.10,active,535.6080000000001,3.9167000000000014,3.0,6.0
CHEMBL4863913,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(F)cc4)ccn3)cc2)c(C(N)=O)n1N,113.0,nM,6.95,active,553.5980000000001,4.055800000000002,3.0,6.0
CHEMBL4878626,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(Cl)cc4)ccn3)cc2)c(C(N)=O)n1N,12.6,nM,7.90,active,570.053,4.570100000000004,3.0,6.0
CHEMBL4852748,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Cl)ccn3)cc2)c(C(N)=O)n1N,30000.0,nM,,inactive,505.96600000000024,2.7403999999999997,3.0,6.0
CHEMBL4847730,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,11802.0,nM,4.93,inactive,539.518,3.1058000000000003,3.0,6.0
CHEMBL4849268,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccccc4)ccn3)cc2)c(C(N)=O)n1N,16807.0,nM,4.78,inactive,547.619,3.7540000000000004,3.0,6.0
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1.7,nM,8.77,active,440.5070000000002,4.2173000000000025,1.0,6.0
CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,21.2,nM,7.67,active,471.5610000000002,4.222600000000003,2.0,5.0
CHEMBL3647964,C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1.2,nM,8.92,active,440.5070000000002,4.2173000000000025,1.0,6.0
CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,6.0,nM,8.22,active,471.5610000000002,4.222600000000003,2.0,5.0
CHEMBL4863078,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,109.0,nM,6.96,active,455.5180000000002,4.112600000000002,2.0,4.0
CHEMBL4878090,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,14010.0,nM,4.85,inactive,467.52900000000017,3.949900000000002,2.0,4.0
CHEMBL4871192,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,30.8,nM,7.51,active,453.5020000000002,3.559800000000002,2.0,4.0
CHEMBL4869409,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)CC1,16.3,nM,7.79,active,471.4920000000002,3.698900000000002,2.0,4.0
CHEMBL4857353,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5F)cc4)[nH]c23)CC1,32.8,nM,7.48,active,489.4820000000002,3.838000000000002,2.0,4.0
CHEMBL4856592,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)CC1,50.8,nM,7.29,active,483.52800000000025,3.5684000000000022,2.0,5.0
CHEMBL4875332,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1,29.7,nM,7.53,active,439.47500000000014,3.1697000000000015,2.0,4.0
CHEMBL4852264,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(F)cc5)cc4)[nH]c23)C1,38.6,nM,7.41,active,457.46500000000015,3.3088000000000015,2.0,4.0
CHEMBL4873984,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5OC)cc4)[nH]c23)C1,104.0,nM,6.98,active,469.5010000000002,3.178300000000001,2.0,5.0
CHEMBL4863088,C#CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1,33.8,nM,7.47,active,425.4480000000001,2.779600000000001,2.0,4.0
CHEMBL4867893,C#CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)C1,88.3,nM,7.05,active,455.47400000000016,2.7882000000000007,2.0,5.0
CHEMBL3647964,C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1000.0,nM,,active,440.5070000000002,4.2173000000000025,1.0,6.0
CHEMBL4871593,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)C(O)(CC)CC2,60.0,nM,7.22,active,526.6450000000002,3.2024000000000017,2.0,8.0
CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,1.6,nM,8.80,active,315.7600000000001,4.044000000000002,1.0,5.0
CHEMBL4877510,CCn1c(-c2ccccc2)c(-c2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c2ccccc21,1.3,nM,8.89,active,522.6490000000005,6.048100000000006,0.0,6.0
CHEMBL4535474,CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,20000.0,nM,,inactive,448.5920000000002,5.576420000000005,2.0,7.0
CHEMBL4520788,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,20000.0,nM,,inactive,448.5920000000002,5.576420000000005,2.0,7.0
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000.0,nM,6.00,active,402.45400000000024,2.353699999999999,0.0,4.0
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000.0,nM,6.00,active,481.3500000000002,3.116200000000001,0.0,4.0
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0,nM,6.00,active,458.5400000000003,1.1301999999999994,0.0,6.0
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2.5,nM,8.60,active,485.94700000000023,4.389900000000002,2.0,7.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.2,nM,8.92,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL5085136,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,6.5,nM,8.19,active,457.4900000000002,2.657,2.0,6.0
CHEMBL5082422,CC#CC(=O)Nc1cccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)c1,499.0,nM,6.30,active,440.50700000000023,2.4651000000000005,4.0,5.0
CHEMBL5083976,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cccc(OC)c4)n3)[nH]c12,9.6,nM,8.02,active,443.5070000000001,2.9369000000000005,2.0,5.0
CHEMBL5077776,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,0.9,nM,9.05,active,458.5220000000001,3.0135000000000005,3.0,6.0
CHEMBL5088102,COc1ccccc1Nc1nccc(-c2cc3c([nH]2)C2(CCN(C(=O)C#CN(C)C)CC2)CNC3=O)n1,2.8,nM,8.55,active,499.57500000000044,2.3499999999999996,3.0,7.0
CHEMBL5089073,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)c3)[nH]c12,37.0,nM,7.43,active,457.5340000000001,3.618500000000002,3.0,5.0
CHEMBL5076067,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3Cl)[nH]c12,0.8,nM,9.10,active,492.96700000000016,3.666900000000002,3.0,6.0
CHEMBL5085118,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3C)[nH]c12,1.2,nM,8.92,active,472.54900000000015,3.3219200000000013,3.0,6.0
CHEMBL5079430,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC(C)C)n3)[nH]c12,1.3,nM,8.89,active,486.57600000000014,3.7921000000000022,3.0,6.0
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1.1,nM,8.96,active,485.94700000000023,4.389900000000002,2.0,7.0
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.1,nM,8.96,active,499.6190000000003,4.509800000000003,2.0,7.0
CHEMBL5085136,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,43.0,nM,7.37,active,457.4900000000002,2.657,2.0,6.0
CHEMBL5083976,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cccc(OC)c4)n3)[nH]c12,32.0,nM,7.50,active,443.5070000000001,2.9369000000000005,2.0,5.0
CHEMBL5077776,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,0.4,nM,9.40,active,458.5220000000001,3.0135000000000005,3.0,6.0
CHEMBL5088102,COc1ccccc1Nc1nccc(-c2cc3c([nH]2)C2(CCN(C(=O)C#CN(C)C)CC2)CNC3=O)n1,5.3,nM,8.28,active,499.57500000000044,2.3499999999999996,3.0,7.0
CHEMBL5089073,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)c3)[nH]c12,192.0,nM,6.72,active,457.5340000000001,3.618500000000002,3.0,5.0
CHEMBL5076067,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3Cl)[nH]c12,0.9,nM,9.05,active,492.96700000000016,3.666900000000002,3.0,6.0
CHEMBL5085118,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3C)[nH]c12,1.4,nM,8.85,active,472.54900000000015,3.3219200000000013,3.0,6.0
CHEMBL5079430,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC(C)C)n3)[nH]c12,1.2,nM,8.92,active,486.57600000000014,3.7921000000000022,3.0,6.0
CHEMBL5082149,COc1cc(CC(=O)N2CC(=O)N[C@@H](Cc3ccccc3)C(=O)N(CC(N)=O)C(=O)CCSCc3ccc(cc3)C(=O)N[C@@H](CCCCN)CN(C(=O)CCC3CCCCC3)CC(=O)N[C@@H](Cc3ccccc3)CN(C(=O)CCc3ccccc3)CC(=O)N[C@@H](Cc3ccccc3)C2)cc(OC)c1,17700.0,nM,4.75,inactive,1425.8049999999996,7.3129000000000195,6.0,14.0
CHEMBL5094282,CS(=O)(=O)CCN(Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)C(=O)CCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,10.52,nM,7.98,active,1067.1059999999995,10.665499999999993,1.0,14.0
CHEMBL5079998,CC(OC(=O)CCCC(=O)N(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1cc2c(o1)C(=O)c1ccccc1C2=O,7.36,nM,8.13,active,919.384,9.221200000000001,1.0,13.0
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,13.42,nM,7.87,active,581.0690000000002,6.139100000000005,2.0,8.0
CHEMBL5073622,C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,5.012e-09,nM,,active,351.3660000000001,1.4788999999999992,2.0,5.0
CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,21.0,nM,7.68,active,584.105,5.090000000000003,2.0,9.0
CHEMBL5077378,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,1.3,nM,8.89,active,650.168,5.480100000000004,3.0,10.0
CHEMBL5094480,COc1cc(N2CCC(N(C)C)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0.9,nM,9.05,active,595.088,5.794300000000004,3.0,9.0
CHEMBL5087815,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0.92,nM,9.04,active,664.195,5.490500000000004,2.0,10.0
CHEMBL5086066,COc1cc(N2CCC(N(C)C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,1.7,nM,8.77,active,609.115,5.804700000000005,2.0,9.0
CHEMBL5087610,COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,3.3,nM,8.48,active,581.061,5.026100000000003,2.0,9.0
CHEMBL5087264,COc1cc(N2CCOCC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,4.4,nM,8.36,active,568.018,5.1109000000000036,2.0,9.0
